column,token,raw_count,merged_count,parquet_string_count,parquet_null_count,missing_column_rows,expected_merged_empty,lost_to_parquet,flag_token_loss
best_oa_location.source.is_oa,NULL,0,0,0,469723,0,,0,False
best_oa_location.source.is_oa,NaN,0,0,0,469723,0,,0,False
best_oa_location.source.is_oa,\N,0,0,0,469723,0,,0,False
best_oa_location.source.is_oa,None,0,0,0,469723,0,,0,False
best_oa_location.source.is_oa,null,0,0,0,469723,0,,0,False
best_oa_location.source.is_oa,nan,0,0,0,469723,0,,0,False
best_oa_location.source.is_oa,Na,0,0,0,469723,0,,0,False
best_oa_location.source.issn,,498979,498979,0,498979,0,498979.0,498979,True
best_oa_location.source.issn,NA,0,0,0,498979,0,,0,False
best_oa_location.source.issn,N.A.,0,0,0,498979,0,,0,False
best_oa_location.source.issn,N/A,0,0,0,498979,0,,0,False
best_oa_location.source.issn,NULL,0,0,0,498979,0,,0,False
best_oa_location.source.issn,NaN,0,0,0,498979,0,,0,False
best_oa_location.source.issn,\N,0,0,0,498979,0,,0,False
best_oa_location.source.issn,None,0,0,0,498979,0,,0,False
best_oa_location.source.issn,null,0,0,0,498979,0,,0,False
best_oa_location.source.issn,nan,0,0,0,498979,0,,0,False
best_oa_location.source.issn,Na,0,0,0,498979,0,,0,False
best_oa_location.source.issn_l,,498981,498981,0,498981,0,498981.0,498981,True
best_oa_location.source.issn_l,NA,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,N.A.,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,N/A,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,NULL,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,NaN,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,\N,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,None,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,null,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,nan,0,0,0,498981,0,,0,False
best_oa_location.source.issn_l,Na,0,0,0,498981,0,,0,False
best_oa_location.source.type,,469723,469723,0,469723,0,469723.0,469723,True
best_oa_location.source.type,NA,0,0,0,469723,0,,0,False
best_oa_location.source.type,N.A.,0,0,0,469723,0,,0,False
best_oa_location.source.type,N/A,0,0,0,469723,0,,0,False
best_oa_location.source.type,NULL,0,0,0,469723,0,,0,False
best_oa_location.source.type,NaN,0,0,0,469723,0,,0,False
best_oa_location.source.type,\N,0,0,0,469723,0,,0,False
best_oa_location.source.type,None,0,0,0,469723,0,,0,False
best_oa_location.source.type,null,0,0,0,469723,0,,0,False
best_oa_location.source.type,nan,0,0,0,469723,0,,0,False
best_oa_location.source.type,Na,0,0,0,469723,0,,0,False
best_oa_location.version,,464658,464658,0,464658,0,464658.0,464658,True
best_oa_location.version,NA,0,0,0,464658,0,,0,False
best_oa_location.version,N.A.,0,0,0,464658,0,,0,False
best_oa_location.version,N/A,0,0,0,464658,0,,0,False
best_oa_location.version,NULL,0,0,0,464658,0,,0,False
best_oa_location.version,NaN,0,0,0,464658,0,,0,False
best_oa_location.version,\N,0,0,0,464658,0,,0,False
best_oa_location.version,None,0,0,0,464658,0,,0,False
best_oa_location.version,null,0,0,0,464658,0,,0,False
best_oa_location.version,nan,0,0,0,464658,0,,0,False
best_oa_location.version,Na,0,0,0,464658,0,,0,False
biblio.first_page,,248736,248736,0,248736,0,248736.0,248736,True
biblio.first_page,NA,0,0,0,248736,0,,0,False
biblio.first_page,N.A.,0,0,0,248736,0,,0,False
biblio.first_page,N/A,0,0,0,248736,0,,0,False
biblio.first_page,NULL,1,1,1,248736,0,,0,False
biblio.first_page,NaN,0,0,0,248736,0,,0,False
biblio.first_page,\N,0,0,0,248736,0,,0,False
biblio.first_page,None,4,4,4,248736,0,,0,False
biblio.first_page,null,1,1,1,248736,0,,0,False
biblio.first_page,nan,0,0,0,248736,0,,0,False
biblio.first_page,Na,0,0,0,248736,0,,0,False
biblio.issue,,338290,338290,0,338290,0,338290.0,338290,True
biblio.issue,NA,0,0,0,338290,0,,0,False
biblio.issue,N.A.,0,0,0,338290,0,,0,False
biblio.issue,N/A,0,0,0,338290,0,,0,False
biblio.issue,NULL,0,0,0,338290,0,,0,False
biblio.issue,NaN,0,0,0,338290,0,,0,False
biblio.issue,\N,0,0,0,338290,0,,0,False
biblio.issue,None,0,0,0,338290,0,,0,False
biblio.issue,null,29,29,29,338290,0,,0,False
biblio.issue,nan,0,0,0,338290,0,,0,False
biblio.issue,Na,0,0,0,338290,0,,0,False
biblio.last_page,,263248,263248,0,263248,0,263248.0,263248,True
biblio.last_page,NA,0,0,0,263248,0,,0,False
biblio.last_page,N.A.,0,0,0,263248,0,,0,False
biblio.last_page,N/A,0,0,0,263248,0,,0,False
biblio.last_page,NULL,1,1,1,263248,0,,0,False
biblio.last_page,NaN,0,0,0,263248,0,,0,False
biblio.last_page,\N,0,0,0,263248,0,,0,False
biblio.last_page,None,4,4,4,263248,0,,0,False
biblio.last_page,null,3,3,3,263248,0,,0,False
biblio.last_page,nan,0,0,0,263248,0,,0,False
biblio.last_page,Na,0,0,0,263248,0,,0,False
biblio.volume,,366259,366259,0,366259,0,366259.0,366259,True
biblio.volume,NA,0,0,0,366259,0,,0,False
biblio.volume,N.A.,0,0,0,366259,0,,0,False
biblio.volume,N/A,0,0,0,366259,0,,0,False
biblio.volume,NULL,0,0,0,366259,0,,0,False
biblio.volume,NaN,0,0,0,366259,0,,0,False
biblio.volume,\N,0,0,0,366259,0,,0,False
biblio.volume,None,0,0,0,366259,0,,0,False
biblio.volume,null,209,209,209,366259,0,,0,False
biblio.volume,nan,0,0,0,366259,0,,0,False
biblio.volume,Na,0,0,0,366259,0,,0,False
citation_normalized_percentile,,584727,591057,0,591057,6330,591057.0,591057,True
citation_normalized_percentile,NA,0,0,0,591057,6330,,0,False
citation_normalized_percentile,N.A.,0,0,0,591057,6330,,0,False
citation_normalized_percentile,N/A,0,0,0,591057,6330,,0,False
citation_normalized_percentile,NULL,0,0,0,591057,6330,,0,False
citation_normalized_percentile,NaN,0,0,0,591057,6330,,0,False
citation_normalized_percentile,\N,0,0,0,591057,6330,,0,False
citation_normalized_percentile,None,0,0,0,591057,6330,,0,False
citation_normalized_percentile,null,0,0,0,591057,6330,,0,False
citation_normalized_percentile,nan,0,0,0,591057,6330,,0,False
citation_normalized_percentile,Na,0,0,0,591057,6330,,0,False
citation_normalized_percentile.is_in_top_10_percent,,5009,5009,0,5009,0,5009.0,5009,True
citation_normalized_percentile.is_in_top_10_percent,NA,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,N.A.,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,N/A,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,NULL,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,NaN,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,\N,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,None,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,null,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,nan,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_10_percent,Na,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,,5009,5009,0,5009,0,5009.0,5009,True
citation_normalized_percentile.is_in_top_1_percent,NA,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,N.A.,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,N/A,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,NULL,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,NaN,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,\N,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,None,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,null,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,nan,0,0,0,5009,0,,0,False
citation_normalized_percentile.is_in_top_1_percent,Na,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,,5009,5009,0,5009,0,5009.0,5009,True
citation_normalized_percentile.value,NA,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,N.A.,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,N/A,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,NULL,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,NaN,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,\N,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,None,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,null,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,nan,0,0,0,5009,0,,0,False
citation_normalized_percentile.value,Na,0,0,0,5009,0,,0,False
cited_by_api_url,,52,52,0,52,0,52.0,52,True
cited_by_api_url,NA,0,0,0,52,0,,0,False
cited_by_api_url,N.A.,0,0,0,52,0,,0,False
cited_by_api_url,N/A,0,0,0,52,0,,0,False
cited_by_api_url,NULL,0,0,0,52,0,,0,False
cited_by_api_url,NaN,0,0,0,52,0,,0,False
cited_by_api_url,\N,0,0,0,52,0,,0,False
cited_by_api_url,None,4,4,4,52,0,,0,False
cited_by_api_url,null,0,0,0,52,0,,0,False
cited_by_api_url,nan,0,0,0,52,0,,0,False
cited_by_api_url,Na,0,0,0,52,0,,0,False
cited_by_count,,49,49,0,49,0,49.0,49,True
cited_by_count,NA,0,0,0,49,0,,0,False
cited_by_count,N.A.,0,0,0,49,0,,0,False
cited_by_count,N/A,0,0,0,49,0,,0,False
cited_by_count,NULL,0,0,0,49,0,,0,False
cited_by_count,NaN,0,0,0,49,0,,0,False
cited_by_count,\N,0,0,0,49,0,,0,False
cited_by_count,None,0,0,0,49,0,,0,False
cited_by_count,null,0,0,0,49,0,,0,False
cited_by_count,nan,0,0,0,49,0,,0,False
cited_by_count,Na,0,0,0,49,0,,0,False
cited_by_percentile_year.max,,62,62,0,62,0,62.0,62,True
cited_by_percentile_year.max,NA,0,0,0,62,0,,0,False
cited_by_percentile_year.max,N.A.,0,0,0,62,0,,0,False
cited_by_percentile_year.max,N/A,0,0,0,62,0,,0,False
cited_by_percentile_year.max,NULL,0,0,0,62,0,,0,False
cited_by_percentile_year.max,NaN,0,0,0,62,0,,0,False
cited_by_percentile_year.max,\N,0,0,0,62,0,,0,False
cited_by_percentile_year.max,None,0,0,0,62,0,,0,False
cited_by_percentile_year.max,null,0,0,0,62,0,,0,False
cited_by_percentile_year.max,nan,0,0,0,62,0,,0,False
cited_by_percentile_year.max,Na,0,0,0,62,0,,0,False
cited_by_percentile_year.min,,61,61,0,61,0,61.0,61,True
cited_by_percentile_year.min,NA,0,0,0,61,0,,0,False
cited_by_percentile_year.min,N.A.,0,0,0,61,0,,0,False
cited_by_percentile_year.min,N/A,0,0,0,61,0,,0,False
cited_by_percentile_year.min,NULL,0,0,0,61,0,,0,False
cited_by_percentile_year.min,NaN,0,0,0,61,0,,0,False
cited_by_percentile_year.min,\N,0,0,0,61,0,,0,False
cited_by_percentile_year.min,None,0,0,0,61,0,,0,False
cited_by_percentile_year.min,null,0,0,0,61,0,,0,False
cited_by_percentile_year.min,nan,0,0,0,61,0,,0,False
cited_by_percentile_year.min,Na,0,0,0,61,0,,0,False
concepts.display_name,,139,139,0,139,0,139.0,139,True
concepts.display_name,NA,0,0,0,139,0,,0,False
concepts.display_name,N.A.,0,0,0,139,0,,0,False
concepts.display_name,N/A,0,0,0,139,0,,0,False
concepts.display_name,NULL,0,0,0,139,0,,0,False
concepts.display_name,NaN,0,0,0,139,0,,0,False
concepts.display_name,\N,0,0,0,139,0,,0,False
concepts.display_name,None,0,0,0,139,0,,0,False
concepts.display_name,null,0,0,0,139,0,,0,False
concepts.display_name,nan,0,0,0,139,0,,0,False
concepts.display_name,Na,0,0,0,139,0,,0,False
concepts.id,,140,140,0,140,0,140.0,140,True
concepts.id,NA,0,0,0,140,0,,0,False
concepts.id,N.A.,0,0,0,140,0,,0,False
concepts.id,N/A,0,0,0,140,0,,0,False
concepts.id,NULL,0,0,0,140,0,,0,False
concepts.id,NaN,0,0,0,140,0,,0,False
concepts.id,\N,0,0,0,140,0,,0,False
concepts.id,None,0,0,0,140,0,,0,False
concepts.id,null,0,0,0,140,0,,0,False
concepts.id,nan,0,0,0,140,0,,0,False
concepts.id,Na,0,0,0,140,0,,0,False
concepts.level,,139,139,0,139,0,139.0,139,True
concepts.level,NA,0,0,0,139,0,,0,False
concepts.level,N.A.,0,0,0,139,0,,0,False
concepts.level,N/A,0,0,0,139,0,,0,False
concepts.level,NULL,0,0,0,139,0,,0,False
concepts.level,NaN,0,0,0,139,0,,0,False
concepts.level,\N,0,0,0,139,0,,0,False
concepts.level,None,0,0,0,139,0,,0,False
concepts.level,null,0,0,0,139,0,,0,False
concepts.level,nan,0,0,0,139,0,,0,False
concepts.level,Na,0,0,0,139,0,,0,False
concepts.score,,139,139,0,139,0,139.0,139,True
concepts.score,NA,0,0,0,139,0,,0,False
concepts.score,N.A.,0,0,0,139,0,,0,False
concepts.score,N/A,0,0,0,139,0,,0,False
concepts.score,NULL,0,0,0,139,0,,0,False
concepts.score,NaN,0,0,0,139,0,,0,False
concepts.score,\N,0,0,0,139,0,,0,False
concepts.score,None,0,0,0,139,0,,0,False
concepts.score,null,0,0,0,139,0,,0,False
concepts.score,nan,0,0,0,139,0,,0,False
concepts.score,Na,0,0,0,139,0,,0,False
concepts.wikidata,,139,139,0,139,0,139.0,139,True
concepts.wikidata,NA,0,0,0,139,0,,0,False
concepts.wikidata,N.A.,0,0,0,139,0,,0,False
concepts.wikidata,N/A,0,0,0,139,0,,0,False
concepts.wikidata,NULL,0,0,0,139,0,,0,False
concepts.wikidata,NaN,0,0,0,139,0,,0,False
concepts.wikidata,\N,0,0,0,139,0,,0,False
concepts.wikidata,None,0,0,0,139,0,,0,False
concepts.wikidata,null,0,0,0,139,0,,0,False
concepts.wikidata,nan,0,0,0,139,0,,0,False
concepts.wikidata,Na,0,0,0,139,0,,0,False
corresponding_author_ids,,224055,224055,0,224055,0,224055.0,224055,True
corresponding_author_ids,NA,0,0,0,224055,0,,0,False
corresponding_author_ids,N.A.,0,0,0,224055,0,,0,False
corresponding_author_ids,N/A,0,0,0,224055,0,,0,False
corresponding_author_ids,NULL,0,0,0,224055,0,,0,False
corresponding_author_ids,NaN,0,0,0,224055,0,,0,False
corresponding_author_ids,\N,0,0,0,224055,0,,0,False
corresponding_author_ids,None,1,1,1,224055,0,,0,False
corresponding_author_ids,null,0,0,0,224055,0,,0,False
corresponding_author_ids,nan,0,0,0,224055,0,,0,False
corresponding_author_ids,Na,0,0,0,224055,0,,0,False
corresponding_institution_ids,,461498,461498,0,461498,0,461498.0,461498,True
corresponding_institution_ids,NA,0,0,0,461498,0,,0,False
corresponding_institution_ids,N.A.,0,0,0,461498,0,,0,False
corresponding_institution_ids,N/A,0,0,0,461498,0,,0,False
corresponding_institution_ids,NULL,0,0,0,461498,0,,0,False
corresponding_institution_ids,NaN,0,0,0,461498,0,,0,False
corresponding_institution_ids,\N,0,0,0,461498,0,,0,False
corresponding_institution_ids,None,0,0,0,461498,0,,0,False
corresponding_institution_ids,null,0,0,0,461498,0,,0,False
corresponding_institution_ids,nan,0,0,0,461498,0,,0,False
corresponding_institution_ids,Na,0,0,0,461498,0,,0,False
countries_distinct_count,,53,53,0,53,0,53.0,53,True
countries_distinct_count,NA,0,0,0,53,0,,0,False
countries_distinct_count,N.A.,0,0,0,53,0,,0,False
countries_distinct_count,N/A,0,0,0,53,0,,0,False
countries_distinct_count,NULL,0,0,0,53,0,,0,False
countries_distinct_count,NaN,0,0,0,53,0,,0,False
countries_distinct_count,\N,0,0,0,53,0,,0,False
countries_distinct_count,None,0,0,0,53,0,,0,False
countries_distinct_count,null,0,0,0,53,0,,0,False
countries_distinct_count,nan,0,0,0,53,0,,0,False
countries_distinct_count,Na,0,0,0,53,0,,0,False
counts_by_year.cited_by_count,,378786,378786,0,378786,0,378786.0,378786,True
counts_by_year.cited_by_count,NA,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,N.A.,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,N/A,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,NULL,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,NaN,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,\N,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,None,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,null,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,nan,0,0,0,378786,0,,0,False
counts_by_year.cited_by_count,Na,0,0,0,378786,0,,0,False
counts_by_year.year,,378788,378788,0,378788,0,378788.0,378788,True
counts_by_year.year,NA,0,0,0,378788,0,,0,False
counts_by_year.year,N.A.,0,0,0,378788,0,,0,False
counts_by_year.year,N/A,0,0,0,378788,0,,0,False
counts_by_year.year,NULL,0,0,0,378788,0,,0,False
counts_by_year.year,NaN,0,0,0,378788,0,,0,False
counts_by_year.year,\N,0,0,0,378788,0,,0,False
counts_by_year.year,None,0,0,0,378788,0,,0,False
counts_by_year.year,null,0,0,0,378788,0,,0,False
counts_by_year.year,nan,1,1,1,378788,0,,0,False
counts_by_year.year,Na,0,0,0,378788,0,,0,False
created_date,,54,54,0,54,0,54.0,54,True
created_date,NA,0,0,0,54,0,,0,False
created_date,N.A.,0,0,0,54,0,,0,False
created_date,N/A,0,0,0,54,0,,0,False
created_date,NULL,0,0,0,54,0,,0,False
created_date,NaN,0,0,0,54,0,,0,False
created_date,\N,0,0,0,54,0,,0,False
created_date,None,9,9,9,54,0,,0,False
created_date,null,0,0,0,54,0,,0,False
created_date,nan,0,0,0,54,0,,0,False
created_date,Na,0,0,0,54,0,,0,False
datasets,,590858,590858,0,590858,0,590858.0,590858,True
datasets,NA,0,0,0,590858,0,,0,False
datasets,N.A.,0,0,0,590858,0,,0,False
datasets,N/A,0,0,0,590858,0,,0,False
datasets,NULL,0,0,0,590858,0,,0,False
datasets,NaN,0,0,0,590858,0,,0,False
datasets,\N,0,0,0,590858,0,,0,False
datasets,None,0,0,0,590858,0,,0,False
datasets,null,0,0,0,590858,0,,0,False
datasets,nan,0,0,0,590858,0,,0,False
datasets,Na,0,0,0,590858,0,,0,False
display_name,,529,529,0,529,0,529.0,529,True
display_name,NA,0,0,0,529,0,,0,False
display_name,N.A.,0,0,0,529,0,,0,False
display_name,N/A,0,0,0,529,0,,0,False
display_name,NULL,0,0,0,529,0,,0,False
display_name,NaN,0,0,0,529,0,,0,False
display_name,\N,0,0,0,529,0,,0,False
display_name,None,0,0,0,529,0,,0,False
display_name,null,0,0,0,529,0,,0,False
display_name,nan,0,0,0,529,0,,0,False
display_name,Na,0,0,0,529,0,,0,False
doi,,249578,249578,0,249578,0,249578.0,249578,True
doi,NA,0,0,0,249578,0,,0,False
doi,N.A.,0,0,0,249578,0,,0,False
doi,N/A,0,0,0,249578,0,,0,False
doi,NULL,0,0,0,249578,0,,0,False
doi,NaN,0,0,0,249578,0,,0,False
doi,\N,0,0,0,249578,0,,0,False
doi,None,0,0,0,249578,0,,0,False
doi,null,0,0,0,249578,0,,0,False
doi,nan,0,0,0,249578,0,,0,False
doi,Na,0,0,0,249578,0,,0,False
fulltext_origin,,450416,450416,0,450416,0,450416.0,450416,True
fulltext_origin,NA,0,0,0,450416,0,,0,False
fulltext_origin,N.A.,0,0,0,450416,0,,0,False
fulltext_origin,N/A,0,0,0,450416,0,,0,False
fulltext_origin,NULL,0,0,0,450416,0,,0,False
fulltext_origin,NaN,0,0,0,450416,0,,0,False
fulltext_origin,\N,0,0,0,450416,0,,0,False
fulltext_origin,None,0,0,0,450416,0,,0,False
fulltext_origin,null,0,0,0,450416,0,,0,False
fulltext_origin,nan,0,0,0,450416,0,,0,False
fulltext_origin,Na,0,0,0,450416,0,,0,False
fwci,,78137,78137,0,78137,0,78137.0,78137,True
fwci,NA,0,0,0,78137,0,,0,False
fwci,N.A.,0,0,0,78137,0,,0,False
fwci,N/A,0,0,0,78137,0,,0,False
fwci,NULL,0,0,0,78137,0,,0,False
fwci,NaN,0,0,0,78137,0,,0,False
fwci,\N,0,0,0,78137,0,,0,False
fwci,None,0,0,0,78137,0,,0,False
fwci,null,0,0,0,78137,0,,0,False
fwci,nan,0,0,0,78137,0,,0,False
fwci,Na,0,0,0,78137,0,,0,False
grants,,41940,591064,0,591064,549124,591064.0,591064,True
grants,NA,0,0,0,591064,549124,,0,False
grants,N.A.,0,0,0,591064,549124,,0,False
grants,N/A,0,0,0,591064,549124,,0,False
grants,NULL,0,0,0,591064,549124,,0,False
grants,NaN,0,0,0,591064,549124,,0,False
grants,\N,0,0,0,591064,549124,,0,False
grants,None,0,0,0,591064,549124,,0,False
grants,null,0,0,0,591064,549124,,0,False
grants,nan,0,0,0,591064,549124,,0,False
grants,Na,0,0,0,591064,549124,,0,False
grants.award_id,,541732,583672,0,583672,41940,583672.0,583672,True
grants.award_id,NA,7,7,7,583672,41940,,0,False
grants.award_id,N.A.,0,0,0,583672,41940,,0,False
grants.award_id,N/A,12,12,12,583672,41940,,0,False
grants.award_id,NULL,0,0,0,583672,41940,,0,False
grants.award_id,NaN,0,0,0,583672,41940,,0,False
grants.award_id,\N,0,0,0,583672,41940,,0,False
grants.award_id,None,1915,1915,1915,583672,41940,,0,False
grants.award_id,null,0,0,0,583672,41940,,0,False
grants.award_id,nan,0,0,0,583672,41940,,0,False
grants.award_id,Na,0,0,0,583672,41940,,0,False
grants.funder,,541727,583667,0,583667,41940,583667.0,583667,True
grants.funder,NA,0,0,0,583667,41940,,0,False
grants.funder,N.A.,0,0,0,583667,41940,,0,False
grants.funder,N/A,0,0,0,583667,41940,,0,False
grants.funder,NULL,0,0,0,583667,41940,,0,False
grants.funder,NaN,0,0,0,583667,41940,,0,False
grants.funder,\N,0,0,0,583667,41940,,0,False
grants.funder,None,0,0,0,583667,41940,,0,False
grants.funder,null,0,0,0,583667,41940,,0,False
grants.funder,nan,0,0,0,583667,41940,,0,False
grants.funder,Na,0,0,0,583667,41940,,0,False
grants.funder_display_name,,541730,583670,0,583670,41940,583670.0,583670,True
grants.funder_display_name,NA,0,0,0,583670,41940,,0,False
grants.funder_display_name,N.A.,0,0,0,583670,41940,,0,False
grants.funder_display_name,N/A,0,0,0,583670,41940,,0,False
grants.funder_display_name,NULL,0,0,0,583670,41940,,0,False
grants.funder_display_name,NaN,0,0,0,583670,41940,,0,False
grants.funder_display_name,\N,0,0,0,583670,41940,,0,False
grants.funder_display_name,None,0,0,0,583670,41940,,0,False
grants.funder_display_name,null,0,0,0,583670,41940,,0,False
grants.funder_display_name,nan,0,0,0,583670,41940,,0,False
grants.funder_display_name,Na,0,0,0,583670,41940,,0,False
has_fulltext,,49,49,0,49,0,49.0,49,True
has_fulltext,NA,0,0,0,49,0,,0,False
has_fulltext,N.A.,0,0,0,49,0,,0,False
has_fulltext,N/A,0,0,0,49,0,,0,False
has_fulltext,NULL,0,0,0,49,0,,0,False
has_fulltext,NaN,0,0,0,49,0,,0,False
has_fulltext,\N,0,0,0,49,0,,0,False
has_fulltext,None,0,0,0,49,0,,0,False
has_fulltext,null,0,0,0,49,0,,0,False
has_fulltext,nan,0,0,0,49,0,,0,False
has_fulltext,Na,0,0,0,49,0,,0,False
id,,0,0,0,0,0,0.0,0,False
id,NA,0,0,0,0,0,,0,False
id,N.A.,0,0,0,0,0,,0,False
id,N/A,0,0,0,0,0,,0,False
id,NULL,0,0,0,0,0,,0,False
id,NaN,0,0,0,0,0,,0,False
id,\N,0,0,0,0,0,,0,False
id,None,0,0,0,0,0,,0,False
id,null,0,0,0,0,0,,0,False
id,nan,0,0,0,0,0,,0,False
id,Na,0,0,0,0,0,,0,False
ids.doi,,249582,249582,0,249582,0,249582.0,249582,True
ids.doi,NA,0,0,0,249582,0,,0,False
ids.doi,N.A.,0,0,0,249582,0,,0,False
ids.doi,N/A,0,0,0,249582,0,,0,False
ids.doi,NULL,0,0,0,249582,0,,0,False
ids.doi,NaN,0,0,0,249582,0,,0,False
ids.doi,\N,0,0,0,249582,0,,0,False
ids.doi,None,4,4,4,249582,0,,0,False
ids.doi,null,0,0,0,249582,0,,0,False
ids.doi,nan,0,0,0,249582,0,,0,False
ids.doi,Na,0,0,0,249582,0,,0,False
ids.mag,,144614,144614,0,144614,0,144614.0,144614,True
ids.mag,NA,0,0,0,144614,0,,0,False
ids.mag,N.A.,0,0,0,144614,0,,0,False
ids.mag,N/A,0,0,0,144614,0,,0,False
ids.mag,NULL,0,0,0,144614,0,,0,False
ids.mag,NaN,0,0,0,144614,0,,0,False
ids.mag,\N,0,0,0,144614,0,,0,False
ids.mag,None,0,0,0,144614,0,,0,False
ids.mag,null,0,0,0,144614,0,,0,False
ids.mag,nan,0,0,0,144614,0,,0,False
ids.mag,Na,0,0,0,144614,0,,0,False
ids.openalex,,54,54,0,54,0,54.0,54,True
ids.openalex,NA,0,0,0,54,0,,0,False
ids.openalex,N.A.,0,0,0,54,0,,0,False
ids.openalex,N/A,0,0,0,54,0,,0,False
ids.openalex,NULL,0,0,0,54,0,,0,False
ids.openalex,NaN,0,0,0,54,0,,0,False
ids.openalex,\N,0,0,0,54,0,,0,False
ids.openalex,None,8,8,8,54,0,,0,False
ids.openalex,null,0,0,0,54,0,,0,False
ids.openalex,nan,0,0,0,54,0,,0,False
ids.openalex,Na,0,0,0,54,0,,0,False
ids.pmcid,,510136,589702,0,589702,79566,589702.0,589702,True
ids.pmcid,NA,0,0,0,589702,79566,,0,False
ids.pmcid,N.A.,0,0,0,589702,79566,,0,False
ids.pmcid,N/A,0,0,0,589702,79566,,0,False
ids.pmcid,NULL,0,0,0,589702,79566,,0,False
ids.pmcid,NaN,0,0,0,589702,79566,,0,False
ids.pmcid,\N,0,0,0,589702,79566,,0,False
ids.pmcid,None,0,0,0,589702,79566,,0,False
ids.pmcid,null,0,0,0,589702,79566,,0,False
ids.pmcid,nan,0,0,0,589702,79566,,0,False
ids.pmcid,Na,0,0,0,589702,79566,,0,False
ids.pmid,,583919,583919,0,583919,0,583919.0,583919,True
ids.pmid,NA,0,0,0,583919,0,,0,False
ids.pmid,N.A.,0,0,0,583919,0,,0,False
ids.pmid,N/A,0,0,0,583919,0,,0,False
ids.pmid,NULL,0,0,0,583919,0,,0,False
ids.pmid,NaN,0,0,0,583919,0,,0,False
ids.pmid,\N,0,0,0,583919,0,,0,False
ids.pmid,None,0,0,0,583919,0,,0,False
ids.pmid,null,0,0,0,583919,0,,0,False
ids.pmid,nan,0,0,0,583919,0,,0,False
ids.pmid,Na,0,0,0,583919,0,,0,False
indexed_in,,256595,256595,0,256595,0,256595.0,256595,True
indexed_in,NA,0,0,0,256595,0,,0,False
indexed_in,N.A.,0,0,0,256595,0,,0,False
indexed_in,N/A,0,0,0,256595,0,,0,False
indexed_in,NULL,0,0,0,256595,0,,0,False
indexed_in,NaN,0,0,0,256595,0,,0,False
indexed_in,\N,0,0,0,256595,0,,0,False
indexed_in,None,0,0,0,256595,0,,0,False
indexed_in,null,0,0,0,256595,0,,0,False
indexed_in,nan,0,0,0,256595,0,,0,False
indexed_in,Na,0,0,0,256595,0,,0,False
institution_assertions,,122575,591058,0,591058,468483,591058.0,591058,True
institution_assertions,NA,0,0,0,591058,468483,,0,False
institution_assertions,N.A.,0,0,0,591058,468483,,0,False
institution_assertions,N/A,0,0,0,591058,468483,,0,False
institution_assertions,NULL,0,0,0,591058,468483,,0,False
institution_assertions,NaN,0,0,0,591058,468483,,0,False
